,first_name,last_name,price,above_100
4268,Richard,Terry,57.09148172,False
4269,Laura,Adams,79.97823475,False
4270,Jeffery,Coleman,160.2177849,True
4271,James,Wright,197.5942474,True
4272,Michael,Baird,27.36696414,False
4273,Andrea,Campbell,102.862813,True
4274,Melissa,Donaldson,299.0421806,True
4275,Debra,Brown,197.13954,True
4276,Jesse,Flores,55.22621765,False
4277,Keith,White,96.4713786,False
4278,Amy,Haynes,23.77645827,False
4279,Nicole,Watson,62.17613483,False
4280,Danny,Bennett,259.6518499,True
4281,Isabel,Young,215.7325161,True
4282,Rebecca,Guzman,125.2388105,True
4283,Jason,Robinson,15.26988999,False
4284,Jason,Carpenter,244.4002552,True
4285,Teresa,Warren,12.73833171,False
4286,Tammy,Berg,14.18425361,False
4287,John,Roberts,217.000161,True
4288,Allison,Sloan,222.7228909,True
4289,Hannah,Jones,135.3119207,True
4290,Gina,Perez,52.41984972,False
4291,Jennifer,Wilson,278.3035455,True
4292,Donald,Brown,174.5110373,True
4293,Brianna,Thomas,109.7649143,True
4294,Jeffery,Hicks,40.80233964,False
4295,Kristi,Barrera,111.235732,True
4296,Ashley,Hall,11.00738203,False
4297,William,Ross,246.7988508,True
4298,Sharon,Rogers,269.6445292,True
4299,Samantha,Reyes,285.1185899,True
4300,Jesse,Brown,223.7385934,True
4301,Sharon,Carroll,259.0247174,True
4302,Julia,Mueller,179.2400548,True
4303,Amanda,Adams,95.53072617,False
4304,Luis,Beck,196.9478714,True
4305,Gary,Ryan,103.3722476,True
4306,Carrie,Nelson,39.62851606,False
4307,Dustin,Cohen,134.8839555,True
4308,Jacob,Hood,223.0015524,True
4309,John,Wright,23.16382223,False
4310,Andrew,Hansen,118.9450215,True
4311,Tracy,Charles,219.7192493,True
4312,Teresa,Kane,72.66856659,False
4313,Steve,Chavez,17.45069578,False
4314,Heather,Miller,279.6719453,True
4315,Kevin,Carter,268.6486624,True
4316,Alec,Davis,196.5012661,True
4317,David,Mitchell,65.46654262,False
4318,Janet,Ramsey,110.3349572,True
4319,Joe,Clark,159.2907416,True
4320,Jared,Stephens,187.1385115,True
4321,Ernest,Fisher,167.7347056,True
4322,Heather,Anderson,54.28141313,False
4323,Robert,White,64.13545631,False
4324,Brenda,Gonzales,246.2889222,True
4325,Brandon,Johnson,64.2705519,False
4326,Julia,Price,102.1863472,True
4327,Bethany,Keller,23.3006676,False
4328,Andrew,Hughes,259.5314119,True
4329,Kevin,Cook,205.678264,True
4330,Jessica,Lloyd,182.7867866,True
4331,Tiffany,Mathews,255.389612,True
4332,Brenda,Orr,164.1028403,True
4333,Raymond,Bryant,203.9194426,True
4334,Cynthia,Hill,18.00711682,False
4335,Brenda,Martin,137.0769406,True
4336,Morgan,Martin,30.24532805,False
4337,Kelly,Jones,174.7610006,True
4338,Garrett,Cortez,82.15377847,False
4339,Sean,Munoz,176.2986475,True
4340,Jennifer,Kennedy,86.2756055,False
4341,Ryan,Rogers,295.5482423,True
4342,Mary,Moore,121.5477927,True
4343,Kimberly,Gomez,92.76134992,False
4344,Gregory,Russell,249.1170454,True
4345,Jenna,Conway,269.7399699,True
4346,Paula,Taylor,146.3702895,True
4347,Sherry,Davis,75.46719838,False
4348,Angela,Pope,87.0866185,False
4349,Alicia,Petersen,40.53590012,False
4350,Jerry,Castillo,95.92622912,False
4351,Mary,Hernandez,60.47897749,False
4352,Jessica,Morton,70.52882232,False
4353,Derrick,Lane,178.275985,True
4354,Jennifer,Daniels,50.86728212,False
4355,Troy,Taylor,257.7863815,True
4356,Travis,Dixon,280.8080804,True
4357,Ana,Garcia,186.2836961,True
4358,Robin,Johns,223.8139842,True
4359,Jacqueline,Campbell,216.8275543,True
4360,Sonya,Oconnor,207.8371821,True
4361,Timothy,Simmons,12.36549766,False
4362,Nicholas,Davenport,204.874313,True
4363,Ashley,Norris,190.9811376,True
4364,Stephanie,Ferguson,176.4478201,True
4365,Stephen,Gibson,281.9273558,True
4366,Pamela,Flores,267.4502766,True
4367,Alexandra,Marshall,120.3599835,True
4368,Cynthia,Burns,251.2562989,True
4369,Vincent,Robles,88.95926153,False
4370,Richard,Randall,153.8003045,True
4371,Lisa,Christian,61.6355412,False
4372,Robert,Butler,136.8308956,True
4373,Wendy,Nelson,225.8217721,True
4374,Melinda,Wang,160.0017419,True
4375,Jasmine,Ramsey,105.7982641,True
4376,Lori,Wilson,293.5021497,True
4377,Jacob,Marks,142.1962704,True
4378,Michael,Smith,251.4505593,True
4379,Thomas,Mata,55.93532487,False
4380,Laura,Ramos,93.29236862,False
4381,Sean,White,240.5499275,True
4382,Nathaniel,Martin,67.5746927,False
4383,Richard,Jones,9.800347835,False
4384,William,Beltran,93.86267343,False
4385,Joshua,Beard,155.0016551,True
4386,Isabel,Schmidt,151.7884437,True
4387,Albert,Jefferson,7.324849522,False
4388,Cynthia,Cannon,190.4811968,True
4389,Ryan,Miller,185.5386897,True
4390,Thomas,Lyons,81.89970365,False
4391,Michael,Silva,274.019123,True
4392,Donna,Hill,72.13647466,False
4393,Marcus,Fisher,67.45343443,False
4394,Dale,Williams,286.2616053,True
4395,Adam,Smith,61.98255031,False
4396,Jason,Fritz,48.06669667,False
4397,Ann,Williams,124.7300315,True
4398,Roberta,Hebert,69.11214832,False
4399,Mallory,Bennett,97.11298942,False
4400,Jamie,Bowman,221.7137541,True
4401,Robert,Rodriguez,58.69922245,False
4402,Brenda,Martinez,100.915405,True
4403,Jonathan,Lowery,95.98905914,False
4404,Joshua,Gordon,81.34162271,False
4405,Jessica,Ferguson,121.8177579,True
4406,Christopher,Lee,16.01949687,False
4407,Carlos,Powell,136.4061935,True
4408,Michael,White,296.8779782,True
4409,Melissa,Patel,222.3379779,True
4410,Ryan,Jimenez,8.806463395,False
4411,Jacob,Jones,268.7896535,True
4412,Michele,Walters,49.86105087,False
4413,Lonnie,Mccarty,268.5851476,True
4414,Michelle,Guerrero,22.68433563,False
4415,Gerald,Stuart,281.1040514,True
4416,Sarah,Baker,121.093534,True
4417,Michelle,Becker,28.5247473,False
4418,Jonathan,Matthews,170.2977957,True
4419,Jacob,Vaughan,45.98335043,False
4420,Tammy,Thompson,185.445612,True
4421,Jade,Anderson,42.61384102,False
4422,Deborah,Johnson,231.3035329,True
4423,Austin,Church,224.5294176,True
4424,Alyssa,Ferguson,167.4634496,True
4425,Nicholas,Palmer,234.1983073,True
4426,David,Anderson,126.5376126,True
4427,Connie,English,71.14644248,False
4428,Jeffrey,Williams,196.5049461,True
4429,Jonathan,Smith,45.5695152,False
4430,Nicole,Martinez,98.99699781,False
4431,Matthew,Fuentes,15.00357735,False
4432,Brian,Castro,283.530583,True
4433,Michael,Washington,251.410972,True
4434,Elizabeth,George,119.9443045,True
4435,April,Carpenter,97.13934044,False
4436,Scott,Jackson,66.00743436,False
4437,Christopher,Johnson,194.5705341,True
4438,Shelby,Robles,251.0205577,True
4439,Alfred,Price,44.88101459,False
4440,Kathleen,Bates,106.2687842,True
4441,Dawn,Lawson,141.070424,True
4442,Valerie,Calderon,165.5704164,True
4443,Rachel,Garcia,86.89703181,False
4444,Sharon,Singleton,178.253908,True
4445,Patrick,Madden,216.3499324,True
4446,Christina,Simmons,243.9411562,True
4447,Sarah,Smith,78.60291991,False
4448,Christina,Hernandez,158.340668,True
4449,William,Scott,42.6357811,False
4450,Katherine,George,291.1982182,True
4451,Patricia,Murray,240.7156421,True
4452,Angela,Myers,287.6003604,True
4453,Wayne,Baker,3.161650812,False
4454,Kelsey,King,104.5095017,True
4455,Joseph,Singleton,125.2038885,True
4456,Haley,Cox,243.064921,True
4457,Amy,Reed,13.4034733,False
4458,Kelly,Johnson,154.9458495,True
4459,Luke,Lyons,35.69136143,False
4460,Randy,Johns,138.7662269,True
4461,Joshua,Hogan,188.5452453,True
4462,Ricardo,Leon,32.39762181,False
4463,Wendy,Perry,150.7493531,True
4464,Amy,Decker,205.9183781,True
4465,Karen,Crane,161.1175036,True
4466,Dan,Sanders,88.36089031,False
4467,George,Garcia,196.3710897,True
4468,Sherry,Flores,176.1410839,True
4469,Timothy,Boyle,244.4529757,True
4470,Julia,Patrick,121.7239919,True
4471,Joshua,Clark,290.8588624,True
4472,Melissa,Jackson,2.993787587,False
4473,Elizabeth,Estes,6.351425195,False
4474,Erin,Clark,211.4611389,True
4475,Cynthia,Smith,270.1816099,True
4476,Stacy,Anderson,259.9778271,True
4477,Elizabeth,Brown,13.12619513,False
4478,Christine,Murray,281.6024751,True
4479,James,Golden,62.2150147,False
4480,Jeremy,Butler,16.5737869,False
4481,Matthew,Andersen,275.7089613,True
4482,Jonathan,Parker,174.3661801,True
4483,Richard,Warren,182.5849371,True
4484,Sandra,Vargas,88.17070751,False
4485,Kendra,Martinez,288.9749105,True
4486,Adam,Foster,113.3350734,True
4487,Thomas,Fisher,261.3018639,True
4488,Shelly,Fritz,198.0635511,True
4489,Maria,Blanchard,92.48764037,False
4490,Mandy,Greer,256.7382349,True
4491,Martin,Jones,249.6732518,True
4492,Robert,Morris,291.2869627,True
4493,Taylor,Lopez,199.7994875,True
4494,Nicole,Lewis,63.89710536,False
4495,Christine,Wright,276.383749,True
4496,David,Robinson,192.5576533,True
4497,Christopher,Case,25.68763011,False
4498,Mark,Ward,136.7142552,True
4499,Dana,Phillips,100.5295944,True
4500,John,Jensen,103.2854721,True
4501,Michelle,Robinson,224.3184536,True
4502,Michael,Simmons,43.93832827,False
4503,Cynthia,Ortiz,178.7195497,True
4504,Luis,Woods,183.705381,True
4505,Mitchell,Glover,220.6120498,True
4506,Sarah,Thompson,117.4197981,True
4507,Jeffrey,Macias,194.8399457,True
4508,Brian,ke,173.5510389,True
4509,Julie,Brown,91.19012588,False
4510,Gregory,Hayes,55.38220689,False
4511,James,Rice,151.830502,True
4512,Gabriel,Jackson,200.0509292,True
4513,Melissa,Valdez,224.6518493,True
4514,Thomas,Mullen,207.2032153,True
4515,Dawn,Smith,51.30087598,False
4516,Lisa,Glover,252.4407738,True
4517,Anna,Austin,24.93407772,False
4518,Katherine,Pierce,227.4197253,True
4519,Wayne,Keller,146.35867,True
4520,Steven,Morgan,11.67183166,False
4521,Zachary,Thompson,205.6808433,True
4522,Joel,Clark,267.7132878,True
4523,Matthew,Gutierrez,20.37578051,False
4524,Stephanie,Mcdonald,3.404207994,False
4525,Robert,Heath,140.4965692,True
4526,Lindsey,Gonzalez,50.65802478,False
4527,Deborah,Olson,261.0152328,True
4528,Claire,Reeves,227.8216553,True
4529,Brandy,Watson,114.5335307,True
4530,Jason,Wilson,175.7981929,True
4531,Heather,Garcia,57.18282876,False
4532,Kathleen,Chavez,262.816267,True
4533,Samantha,Shepard,112.5848392,True
4534,Shaun,Dougherty,269.7757635,True
4535,Amber,Young,207.4343409,True
4536,Jonathan,Wilkerson,168.651313,True
4537,Robert,Rivas,188.7133378,True
4538,Anthony,Moore,250.6850286,True
4539,Jeffrey,Hill,139.0495656,True
4540,Michael,Love,240.6152512,True
4541,Amber,Stone,175.5605692,True
4542,Crystal,Fletcher,259.5011926,True
4543,Amy,Roach,121.2834283,True
4544,Christy,Gilbert,71.84900147,False
4545,Caroline,Grimes,275.3005924,True
4546,David,Oconnell,18.82123887,False
4547,Kayla,Porter,178.0897199,True
4548,Phillip,Stewart,87.33688942,False
4549,David,Schneider,263.0936624,True
4550,Michael,Porter,214.8778378,True
4551,Timothy,Jordan,135.2253002,True
4552,Melissa,Freeman,17.89046741,False
4553,Erica,Richardson,226.5853858,True
4554,Jeanette,Hood,43.4796463,False
4555,Douglas,Thompson,171.5740698,True
4556,Jerry,Torres,159.5750818,True
4557,Jason,Harmon,204.5606379,True
4558,Donna,Dixon,174.0919863,True
4559,Anthony,Brady,33.56976782,False
4560,Samantha,Mendoza,194.8151719,True
4561,Stephanie,King,229.7961484,True
4562,Sara,Carter,222.6421195,True
4563,Alex,Clay,275.3652226,True
4564,Ryan,Harrell,268.5047774,True
4565,David,Garcia,212.5521572,True
4566,Michael,Nguyen,203.9777083,True
4567,Kathy,Leblanc,159.2607525,True
4568,Austin,Andrade,114.8154241,True
4569,William,Floyd,212.1489194,True
4570,Angela,Hayden,167.2446172,True
4571,Renee,Hodges,283.6428367,True
4572,Andrea,Ray,156.3466331,True
4573,Samantha,Miller,151.4270331,True
4574,Adrienne,Tucker,231.040976,True
4575,Johnny,Lee,226.5812146,True
4576,Jeffrey,Walter,219.2037725,True
4577,Anthony,Rivera,163.0994582,True
4578,Mary,Whitehead,31.39642351,False
4579,Robert,Williams,51.21438032,False
4580,Judy,Johnson,36.17274062,False
4581,Janet,Kelly,137.2369566,True
4582,Angie,Meyers,6.161600358,False
4583,Sandra,Lewis,282.6354371,True
4584,Kim,Brady,284.9139773,True
4585,Sandra,Houston,41.29672973,False
4586,Kimberly,Fox,237.7931575,True
4587,James,Daniel,235.942155,True
4588,Sandra,Ortiz,14.37014646,False
4589,Jason,Perez,164.290097,True
4590,Nicole,Perry,276.6350839,True
4591,Jonathan,Barnes,258.085263,True
4592,Laura,Sanford,98.85035771,False
4593,Joseph,Bryant,46.6432248,False
4594,Stephanie,Thompson,6.110999884,False
4595,Angela,Smith,247.3096569,True
4596,Brenda,Cummings,170.6480819,True
4597,Daniel,Arnold,38.56789628,False
4598,Kristin,Novak,240.9787014,True
4599,Thomas,Williams,28.59389716,False
4600,Robert,Briggs,146.1424526,True
4601,Keith,Craig,32.36689326,False
4602,Leslie,Lambert,4.358674004,False
4603,Sergio II,Zuniga,88.29732122,False
4604,Joy,Aguilar,87.70920938,False
4605,Gerald,White,25.86809775,False
4606,Robert,Velasquez,166.7415196,True
4607,Nicole,Knight,253.5629254,True
4608,Michael,Garcia,77.592662,False
4609,Tyler,Aguilar,189.4240188,True
4610,Jennifer,Cox,214.0839914,True
4611,Patrick,Craig,109.7774253,True
4612,William,Davis,230.6727985,True
4613,Jessica,Silva,51.54011885,False
4614,Lauren,Orozco,148.4362435,True
4615,Destiny,Johns,29.87592516,False
4616,Kimberly,Davis,191.0202039,True
4617,Andrea,Collins,120.3592701,True
4618,James,Tate,243.2886173,True
4619,Kimberly,Schneider,225.6211411,True
4620,Jennifer,Smith,238.5277597,True
4621,Jonathan,Davis,99.92432545,False
4622,Michelle,Ortega,4.451817194,False
4623,Stacey,Walker,252.6549552,True
4624,Robert,Thomas,289.9493105,True
4625,Adrian,Cochran,240.25039,True
4626,Christian,Mcintosh,282.4562436,True
4627,Deanna,Torres,168.74778,True
4628,Lisa,Lucero,102.0789344,True
4629,Nicole,Francis,97.31872667,False
4630,Deborah,Miller,35.56153583,False
4631,Karen,Boyd,168.9221456,True
4632,Danielle,Johnson,294.5326349,True
4633,James,Hawkins,283.3012103,True
4634,Sarah,Chapman,244.2598125,True
4635,Suzanne,Medina,44.77447505,False
4636,Jennifer,Glass,38.76661087,False
4637,Stacy,Willis,264.7533347,True
4638,Anna,Mendoza,136.9629346,True
4639,Danielle,Cain,65.54956096,False
4640,Carla,Jones,48.46000784,False
4641,Jennifer,Davis,72.76952456,False
4642,Matthew,Diaz,82.23430227,False
4643,Julie,Leon,244.6608187,True
4644,Evan,Page,278.4663939,True
4645,Matthew,Valdez,258.0395733,True
4646,Jared,Myers,219.0452775,True
4647,Jason,Davis,115.0207405,True
4648,William,Valdez,89.02384223,False
4649,April,Owen,50.42365048,False
4650,Mark,Bridges,175.2377036,True
4651,Andrew,Rivera,135.4627468,True
4652,Scott,Martinez,152.4120971,True
4653,Christopher,Lloyd,71.43232101,False
4654,Denise,York,254.7595758,True
4655,Susan,Hartman,188.6905178,True
4656,Tonya,Reed,149.7223124,True
4657,Michael,Wilkinson,196.7378595,True
4658,Richard,Reyes,210.2281313,True
4659,Evan,Russell,149.7074898,True
4660,Evan,Smith,37.52689329,False
4661,Victoria,Jones,96.09334955,False
4662,Cheryl,Moore,141.8886656,True
4663,Joshua,Pittman,178.5909217,True
4664,Mary,Cooper,215.5755605,True
4665,Jessica,Delgado,278.9894291,True
4666,Brian,Pearson,112.250635,True
4667,Kathryn,Lamb,159.2021671,True
4668,Jordan,Cruz,147.7997987,True
4669,Edward,Brooks,17.23870373,False
4670,Brent,Castaneda,30.42960613,False
4671,Brenda,Wright,144.7183283,True
4672,Samuel,Dyer,94.10988372,False
4673,Brian,Bryant,18.27670854,False
4674,Kimberly,Wood,210.9966109,True
4675,Brittany,Garcia,81.57859097,False
4676,Trevor,Byrd,207.2588291,True
4677,Larry,Herrera,148.8252998,True
4678,Joseph,Owens,177.455429,True
4679,Gregory,Peters,140.1640527,True
4680,Amber,Burnett,282.1055449,True
4681,Jason,Malone,23.1493309,False
4682,Jordan,Pugh,159.5131842,True
4683,Daniel,Welch,262.0282047,True
4684,Tiffany,Marquez,223.2442366,True
4685,Christopher,Smith,173.3854615,True
4686,Johnathan,Weeks,227.7443218,True
4687,Jeffrey,Thompson,221.7702864,True
4688,William,Ward,163.6899432,True
4689,Kristin,Bauer,230.8968261,True
4690,Maria,Johnson,294.9102214,True
4691,Carlos,Adams,18.00927776,False
4692,Matthew,Salazar,210.4822699,True
4693,Colleen,Garner,107.3953952,True
4694,Nicole,Miller,184.2601731,True
4695,Nancy,Frazier,55.78072503,False
4696,Martin,Morris,121.6337335,True
4697,Robin,Jones,84.96359616,False
4698,Natasha,Martinez,49.64785747,False
4699,Jonathan,Terrell,273.7167567,True
4700,Jeffrey,Marshall,134.0090933,True
4701,Kelly,Smith,188.9252981,True
4702,Heidi,Vazquez,220.9176271,True
4703,Charles,Powell,144.2843231,True
4704,Sarah,George,42.51649273,False
4705,Erik,Reynolds,58.76426575,False
4706,Jamie,Barker,123.7311917,True
4707,Samantha,Jimenez,94.3726563,False
4708,Lisa,Crawford,211.0606039,True
4709,Andrew,Carter,117.2739046,True
4710,Suzanne,Goodwin,1.609752661,False
4711,Amanda,Navarro,177.6832082,True
4712,Michelle,Jones,45.85617618,False
4713,Leah,Perez,178.3656625,True
4714,Brian,Powell,273.510221,True
4715,Jeffrey,Santos,180.3276511,True
4716,Michael,Holland,53.8008955,False
4717,Elizabeth,Cardenas,236.0341015,True
4718,Theodore,Roberts,201.6899645,True
4719,Katrina,Zamora,232.6531654,True
4720,Elizabeth,Garcia,17.67269032,False
4721,Julie,Johnson,201.41639,True
4722,Shelby,Jackson,287.4389232,True
4723,Krystal,Boyle,270.8316252,True
4724,Laura,Sandoval,161.3758954,True
4725,Garrett,Clark,159.7777209,True
4726,Jeremy,Anderson,122.5691008,True
4727,Charles,Gonzalez,283.7296907,True
4728,Christina,Brown,45.04038062,False
4729,Madison,Dunn,86.98702768,False
4730,George,Barry,218.9980742,True
4731,Nicholas,Caldwell,107.3920712,True
4732,Michael,Green,230.1101804,True
4733,Brian,Wyatt,87.79995808,False
4734,Jason,Medina,265.7072421,True
4735,Ashley,Solis,41.98196192,False
4736,Sarah,French,58.79671812,False
4737,Stephanie,White,94.11128367,False
4738,Ryan,Garcia,287.7466467,True
4739,Joseph,Bartlett,165.0313896,True
4740,Joshua,Miller,192.4250462,True
4741,Cory,Cummings,145.7002824,True
4742,Megan,Anderson,136.474184,True
4743,Jennifer,Nguyen,69.2104724,False
4744,Pamela,Hughes,298.9159906,True
4745,Tiffany,Scott,294.1060458,True
4746,Eric,Williams,252.2482054,True
4747,Maurice,Stewart,224.812074,True
4748,Michael,Kelly,282.1057733,True
4749,Bruce,Smith,128.6859253,True
4750,Elizabeth,Conner,135.3973609,True
4751,John,ke,70.89854013,False
4752,Bethany,Acosta,52.07182274,False
4753,Stanley,Conway,254.5111316,True
4754,Christine,Campbell,164.9157824,True
4755,Carolyn,Estrada,132.3358874,True
4756,Michael,Wilson,91.81086195,False
4757,Elizabeth,Cooper,132.6976545,True
4758,Tonya,Moore,175.8939724,True
4759,Alexandra,Woods,270.8175454,True
4760,Heather,Bonilla,6.574397982,False
4761,Yolanda,Petty,227.6428642,True
4762,Matthew,Wilson,159.9656876,True
4763,Justin,Hamilton,156.8719273,True
4764,Jordan,Brown,195.4517308,True
4765,Sharon,Hill,95.45118376,False
4766,Michael,Anderson,211.4603563,True
4767,David,Roberson,94.66308704,False
4768,Jacob,Burns,78.06882657,False
4769,Lauren,Guzman,176.3788258,True
4770,Joseph,Davis,126.7781151,True
4771,Kevin,Pope,49.91414175,False
4772,William,Vargas,31.70748391,False
4773,Daniel,Garcia,133.3460152,True
4774,Timothy,Evans,50.80808723,False
4775,Brian,Vega,266.2238881,True
4776,Jacob,Mcdonald,284.0239352,True
4777,Kathleen,Harris,298.51618,True
4778,Robert,Mcconnell,241.378996,True
4779,Julie,Hall,154.4659446,True
4780,James,Lopez,226.1920691,True
4781,Tracy,Williams,65.98125866,False
4782,Gina,Zimmerman,204.6175593,True
4783,Emily,Oneal,85.28995681,False
4784,Sarah,Hernandez,234.57377,True
4785,David,Jones,234.6206052,True
4786,Paula,Hill,63.64909293,False
4787,David,Morrow,287.9427754,True
4788,Lisa,White,111.7109976,True
4789,James,Patrick,222.9116022,True
4790,Kirk,Donaldson,201.9210361,True
4791,Joshua,Farrell,265.0339164,True
4792,Kathryn,Parker,293.3834974,True
4793,Tracy,Elliott,204.0464376,True
4794,Joshua,Green,294.824541,True
4795,Tara,Jones,204.0004606,True
4796,Sean,Sullivan,7.92936954,False
4797,Jessica,Castillo,269.014641,True
4798,Evan,Pruitt,26.96204098,False
4799,Thomas,Garza,8.704469199,False
4800,Michael,Harvey,200.6604955,True
4801,Edward,Ramos,67.66849871,False
4802,Karen,Shaw,206.0148582,True
4803,Joanne,Foster,253.6035532,True
4804,Andrew,Fisher,113.943932,True
4805,John,Gonzales,68.4867515,False
4806,Christine,Cohen,73.86255455,False
4807,Grace,Olson,110.7057211,True
4808,Daniel,Gutierrez,226.1899733,True
4809,Sarah,Joseph,231.1225551,True
4810,Jennifer,Scott,248.7429234,True
4811,Stephen,Little,170.0791058,True
4812,Matthew,Garcia,129.7739902,True
4813,Abigail,Fritz,59.49004263,False
4814,John,Todd,232.4115026,True
4815,Martha,Williams,28.71025876,False
4816,Kimberly,Peters,104.8759394,True
4817,Robert,Donaldson,202.5333881,True
4818,Matthew,Smith,139.135674,True
4819,Leslie,Taylor,270.7874793,True
4820,Antonio,Hancock,19.19014636,False
4821,Eric,Williams,187.4451253,True
4822,Patricia,Hall,212.1101366,True
4823,Christian,Lopez,288.0472358,True
4824,Timothy,Scott,188.6920146,True
4825,Jessica,James,121.2432051,True
4826,Stephanie,Sandoval,20.56755315,False
4827,George,Williams,210.7316474,True
4828,Jessica,Larsen,125.5411821,True
4829,Francisco,Holland,210.5141761,True
4830,Donna,Morrow,12.40253227,False
4831,Ashley,Browning,190.6062609,True
4832,Beth,Rivera,204.1634681,True
4833,Catherine,Morris,187.0421179,True
4834,Amy,Smith,65.62676654,False
4835,Jennifer,Jenkins,200.8817306,True
4836,William,Serrano,18.99343957,False
4837,Matthew,Deleon,129.3721804,True
4838,Rhonda,Marshall,67.36839823,False
4839,Alexa,Bond,143.645776,True
4840,Sarah,Soto,168.387144,True
4841,Sean,Harris,40.13603389,False
4842,Edward,Smith,180.5029996,True
4843,Lori,Allen,266.3114716,True
4844,Charles,Kelly,182.3407682,True
4845,Jerry,Bennett,43.79849172,False
4846,Justin,Beck,220.7640313,True
4847,Jonathan,Villa,274.5707389,True
4848,Alexander,Castro,168.7249764,True
4849,Andrea,Russell,29.06409425,False
4850,Cindy,Jackson,116.9406196,True
4851,Kristina,Hogan,99.188991,False
4852,Kimberly,Harris,156.3667941,True
4853,Melissa,Le,281.1517371,True
4854,Scott,Williams,297.9190465,True
4855,Thomas,Thomas,262.0676977,True
4856,Dylan,Hernandez,254.780715,True
4857,Wendy,Giles,127.3979528,True
4858,John,Vazquez,33.2126417,False
4859,Jessica,Wilson,198.9510981,True
4860,Daniel,Le,256.3616883,True
4861,John,Torres,41.39498289,False
4862,James,Hall,126.3019633,True
4863,Michele,Jones,290.8146972,True
4864,Melissa,Perez,87.34573823,False
4865,Rachel,Goodwin,243.209499,True
4866,Kimberly,Owens,233.2270628,True
4867,Omar,Wilcox,89.1845712,False
4868,Tiffany,Cannon,62.51442221,False
4869,Matthew,Snyder,236.3802426,True
4870,Morgan,Malone,2.477439712,False
4871,Ronald,Mendez,261.9626586,True
4872,Brian,Butler,112.7687731,True
4873,Rachel,Rogers,51.44611646,False
4874,Kyle,Murphy,206.797128,True
4875,John,Adams,48.97508074,False
4876,Charles,Walter,186.0999599,True
4877,Jessica,Reid,210.7431031,True
4878,Michelle,Garcia,137.9256645,True
4879,Todd,Brady,175.897456,True
4880,Carolyn,Gomez,238.4859303,True
4881,Matthew,Bailey,63.08805582,False
4882,Matthew,Davis,268.9752103,True
4883,Tamara,Smith,265.0371201,True
4884,Jessica,Whitaker,175.6567761,True
4885,Lynn,Kaufman,115.2979571,True
4886,Kristin,Edwards,211.5754007,True
4887,Eduardo,Patrick,106.3690415,True
4888,Matthew,Duncan,295.4379083,True
4889,Marcia,Ramos,265.6710722,True
4890,Jesse,Chambers,171.1200321,True
4891,Paul,Hill,182.0833205,True
4892,Kristen,Kirk,125.5934315,True
4893,Gina,Henderson,255.501087,True
4894,Jesse,Wright,122.4465186,True
4895,Christina,Gibbs,191.6803467,True
4896,Jacqueline,Miller,127.7922285,True
4897,Tracy,Lopez,228.8716655,True
4898,Victoria,Jones,27.69610846,False
4899,Gabriel,Rose,171.8601179,True
4900,Melanie,Perry,80.12598845,False
4901,Alison,Valdez,298.9073462,True
4902,Benjamin,Coleman,266.783314,True
4903,Alex,Baker,287.0000288,True
4904,Peter,Alexander,176.2909274,True
4905,Katie,Chang,1.783019817,False
4906,Victoria,Stafford,88.31350124,False
4907,Tyler,Lopez,22.31986493,False
4908,Heather,Downs,299.877489,True
4909,Ruth,Carrillo,160.3805194,True
4910,Ronald,Shaffer,268.0256152,True
4911,Jacob,Stephenson,32.66060701,False
4912,Samantha,Johnson,210.4675494,True
4913,Carlos,Washington,91.08006463,False
4914,Stephanie,Burnett,288.4998907,True
4915,Curtis,Flynn,14.67965922,False
4916,Donna,Hancock,209.0228644,True
4917,Thomas,Perez,257.7402496,True
4918,Courtney,Hudson,67.19182338,False
4919,Sheri,Kline,134.5448284,True
4920,Jeff,Baker,114.3596912,True
4921,Sylvia,Sexton,47.3197378,False
4922,David,Jordan,157.1589914,True
4923,Todd,Ward,23.34203366,False
4924,William,Powell,59.31805853,False
4925,Kenneth,Martin,95.53949038,False
4926,Andrew,Cox,11.08305501,False
4927,Louis,Blanchard,286.2335723,True
4928,Victoria,Higgins,198.7231007,True
4929,Kaylee,Berry,223.8689998,True
4930,Elizabeth,Duncan,186.4520606,True
4931,Bryan,Price,62.80149966,False
4932,Robert,Johnson,58.5176062,False
4933,Stephanie,Molina,221.559314,True
4934,Justin,Griffin,269.0507254,True
4935,Jennifer,Novak,119.6501969,True
4936,James,Smith,264.7265039,True
4937,Lisa,Meyers,36.24272506,False
4938,Gary,Thompson,246.723622,True
4939,Rachel,Maxwell,16.23735266,False
4940,Michael,Warren,205.9732811,True
4941,Amanda,Alexander,288.0402668,True
4942,Thomas,Brown,94.86295432,False
4943,Melissa,Perez,8.902708367,False
4944,Amy,Johnson,113.435949,True
4945,Devin,Lewis,295.7543656,True
4946,Jacob,Hogan,293.0459997,True
4947,Zachary,Russo,35.71760127,False
4948,Shannon,Thomas,43.06552432,False
4949,Joshua,Perez,209.1347923,True
4950,Joshua,Jimenez,200.4773715,True
4951,Teresa,Harris,169.2551913,True
4952,Courtney,Morse,189.2723424,True
4953,Jeffrey,Murray,135.7651034,True
4954,Kayla,Mcintyre,18.02537214,False
4955,Marvin,Williams,166.9344668,True
4956,Robert,Chang,231.5703751,True
4957,Briana,Johnson,135.971903,True
4958,Joe,Bishop,172.8181144,True
4959,Terri,Herring,17.81086158,False
